"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2003年40週
"集計期間終了週",2003年40週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","11","5","16","142"
"Ａ群溶血性レンサ球菌咽頭炎","22","18","40","142"
"感染性胃腸炎","175","170","345","142"
"水痘","21","24","45","142"
"手足口病","43","27","70","142"
"伝染性紅斑","6","7","13","142"
"突発性発しん","48","42","90","142"
"百日咳","1","1","2","142"
"風しん","2","2","4","142"
"ヘルパンギーナ","36","27","63","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","8","11","19","142"
"不明発しん症","6","6","12","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","20","4","24","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","1","3","4","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
