"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年44週
"集計期間終了週",2018年44週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","43","40","83","412"
"RSウイルス感染症","69","39","108","261"
"咽頭結膜熱","26","27","53","261"
"Ａ群溶血性レンサ球菌咽頭炎","330","263","593","261"
"感染性胃腸炎","693","646","1339","261"
"水痘","46","43","89","261"
"手足口病","184","158","342","261"
"伝染性紅斑","142","142","284","261"
"突発性発しん","54","55","109","261"
"ヘルパンギーナ","36","20","56","261"
"流行性耳下腺炎","10","3","13","261"
"不明発しん症","17","16","33","261"
"川崎病","0","2","2","261"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","13","9","22","38"
"細菌性髄膜炎","2","1","3","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","6","6","12","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
