"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2016年3月"
"集計期間終了月","2016年3月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1～4歳","0","0","0","0","0","0","4","1","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","1","0","1","0","0","0","0","0","0"
"20～24歳","17","6","6","16","0","0","1","0","0"
"25～29歳","37","11","13","21","0","0","0","0","0"
"30～34歳","31","18","21","21","0","0","0","0","0"
"35～39歳","23","13","26","24","0","0","0","0","0"
"40～44歳","25","11","11","16","0","0","0","0","0"
"45～49歳","12","10","9","10","0","0","1","0","0"
"50～54歳","6","6","7","7","0","0","1","0","0"
"55～59歳","3","6","4","2","0","0","2","0","0"
"60～64歳","3","1","2","1","0","0","1","1","0"
"65～69歳","0","4","1","2","0","0","3","0","0"
"70歳以上","0","1","2","0","0","0","24","2","0"
"合計","158","87","103","120","0","0","41","4","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2016年3月"
"集計期間終了月","2016年3月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","13","0","0"
"1～4歳","0","0","0","0","0","0","1","0","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","3","1","0","3","1","0","0","1","0"
"20～24歳","19","8","5","8","4","0","1","0","0"
"25～29歳","32","6","3","8","3","0","0","0","0"
"30～34歳","21","8","5","7","0","0","0","0","0"
"35～39歳","8","4","1","1","2","0","0","0","0"
"40～44歳","5","5","1","3","1","0","0","0","0"
"45～49歳","5","2","0","1","0","0","0","0","0"
"50～54歳","1","0","3","1","0","0","2","0","0"
"55～59歳","0","1","0","3","0","0","2","0","0"
"60～64歳","0","0","0","0","0","0","1","0","0"
"65～69歳","0","0","0","0","0","0","1","0","0"
"70歳以上","0","1","0","0","0","0","12","2","0"
"合計","94","36","18","35","11","0","36","3","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2016年3月"
"集計期間終了月","2016年3月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","16","0","0"
"1～4歳","0","0","0","0","0","0","5","1","0"
"5～9歳","0","0","0","0","0","0","3","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","4","1","1","3","1","0","0","1","0"
"20～24歳","36","14","11","24","4","0","2","0","0"
"25～29歳","69","17","16","29","3","0","0","0","0"
"30～34歳","52","26","26","28","0","0","0","0","0"
"35～39歳","31","17","27","25","2","0","0","0","0"
"40～44歳","30","16","12","19","1","0","0","0","0"
"45～49歳","17","12","9","11","0","0","1","0","0"
"50～54歳","7","6","10","8","0","0","3","0","0"
"55～59歳","3","7","4","5","0","0","4","0","0"
"60～64歳","3","1","2","1","0","0","2","1","0"
"65～69歳","0","4","1","2","0","0","4","0","0"
"70歳以上","0","2","2","0","0","0","36","4","0"
"合計","252","123","121","155","11","0","77","7","0"
"定点数","55","55","55","55","55","55","25","25","25"


