"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年47週"
"集計期間終了週","2024年47週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","29","17","1","2","8","43","0","26","10","5","2","0","0","0","0","0","0","1","3","0","0","1","8","","","","","",""
"区南部","23","14","0","5","14","42","0","29","9","1","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"区西南部","44","12","4","0","22","24","4","33","10","3","0","0","1","0","0","0","0","0","6","0","0","2","2","","","","","",""
"区西部","41","14","5","6","23","41","8","27","22","3","0","0","0","2","0","1","0","0","9","0","0","1","8","","","","","",""
"区西北部","100","27","6","2","46","53","7","42","42","7","3","0","1","0","0","1","0","0","6","0","0","0","1","","","","","",""
"区東北部","68","18","6","4","31","48","2","54","17","4","1","0","0","1","0","1","0","0","6","0","0","1","2","","","","","",""
"区東部","59","14","4","3","32","29","1","41","23","3","4","1","0","0","0","4","0","0","8","0","0","0","0","","","","","",""
"西多摩","10","7","1","0","4","3","1","10","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","","","","","",""
"南多摩","59","24","2","0","24","52","2","63","29","3","1","0","1","0","0","0","0","0","0","0","0","1","3","","","","","",""
"北多摩西部","20","8","1","0","14","10","2","19","15","0","0","1","1","1","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","39","16","1","3","26","56","3","56","26","3","0","0","1","0","0","0","0","0","5","0","0","0","4","","","","","",""
"北多摩北部","35","17","2","1","49","37","3","49","15","3","0","1","0","0","0","0","0","1","5","0","0","0","3","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","527","188","33","26","293","438","33","449","223","35","11","3","5","4","0","7","0","2","55","0","0","6","32","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年47週"
"集計期間終了週","2024年47週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","30","15","1","1","15","41","3","33","12","2","1","1","0","0","0","1","0","1","4","0","0","1","1","","","","","",""
"区南部","24","17","3","5","8","46","1","25","9","4","1","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"区西南部","52","19","2","2","15","29","4","21","12","2","0","0","1","0","0","0","0","0","2","0","0","1","6","","","","","",""
"区西部","35","24","1","2","23","30","1","22","32","1","0","0","1","1","0","1","0","0","17","0","0","2","7","","","","","",""
"区西北部","76","33","4","2","32","50","8","45","36","4","2","0","2","0","0","2","0","0","8","0","0","0","1","","","","","",""
"区東北部","42","22","8","1","13","40","2","31","9","6","1","0","2","1","0","1","0","0","4","0","0","1","2","","","","","",""
"区東部","60","17","1","3","29","44","2","35","25","3","4","1","1","0","0","2","0","0","6","0","0","0","0","","","","","",""
"西多摩","17","15","1","0","3","4","1","3","6","1","0","0","1","0","0","0","0","0","4","0","0","1","0","","","","","",""
"南多摩","52","27","6","0","34","67","2","79","26","6","1","0","1","0","0","0","0","0","0","0","0","1","1","","","","","",""
"北多摩西部","20","10","1","0","9","14","2","13","15","2","0","1","1","1","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","32","13","2","2","20","36","1","40","11","1","1","1","1","0","0","1","0","0","2","0","0","3","4","","","","","",""
"北多摩北部","33","15","1","2","40","22","2","34","22","2","0","1","1","0","0","0","0","1","4","0","0","0","3","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","473","227","31","20","241","423","29","381","215","34","11","5","12","3","0","8","0","2","52","0","0","10","26","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年47週"
"集計期間終了週","2024年47週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","59","32","2","3","23","84","3","59","22","7","3","1","0","0","0","1","0","2","7","0","0","2","9","32","20","2","4","4","4"
"区南部","47","31","3","10","22","88","1","54","18","5","1","0","0","0","0","0","0","0","3","0","0","0","0","33","21","3","1","1","1"
"区西南部","96","31","6","2","37","53","4","54","22","5","0","0","1","0","0","0","0","0","8","0","0","3","8","40","25","4","3","3","3"
"区西部","76","38","6","8","46","71","9","49","54","4","0","0","1","3","0","1","0","0","26","0","0","3","15","39","25","4","4","4","4"
"区西北部","176","60","10","4","78","103","15","87","78","11","5","0","3","0","0","3","0","0","14","0","0","0","2","55","35","6","2","2","2"
"区東北部","110","40","14","5","44","88","4","85","26","10","2","0","2","1","0","1","0","0","10","0","0","2","2","40","25","4","1","1","1"
"区東部","119","31","5","3","61","73","3","76","48","6","4","1","1","0","0","6","0","0","14","0","0","0","0","41","26","4","1","1","1"
"西多摩","27","22","1","0","7","7","1","13","11","1","0","0","1","0","0","0","0","0","9","0","0","1","0","14","8","1","1","1","1"
