"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年30週"
"集計期間終了週","2007年30週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","1","0","0","1","1","0","0","2","0","0","4","0","0","1","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","28","3","15","1","31","0","0","51","0","0","1","0","0","0","1","0","0","0","0"
"1歳","0","1","8","5","38","7","71","4","21","0","0","151","0","0","2","0","0","0","0","0","1","0","0"
"2歳","0","0","3","7","27","7","44","3","3","0","0","128","0","2","0","0","0","0","0","0","1","0","0"
"3歳","0","0","10","12","29","6","31","3","0","0","0","103","0","2","0","0","0","0","0","1","0","0","0"
"4歳","0","0","13","17","34","6","22","7","0","0","0","66","0","9","0","0","0","0","0","0","1","0","0"
"5歳","0","0","6","24","23","6","23","11","0","0","0","46","0","0","1","0","0","0","0","0","0","0","0"
"6歳","0","0","8","12","19","2","12","4","0","0","0","29","0","5","0","0","0","0","0","0","0","0","0"
"7歳","0","0","12","13","21","2","8","1","0","0","0","13","0","2","0","0","0","0","0","0","1","0","0"
"8歳","0","0","5","6","20","0","6","0","0","0","0","13","0","3","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","6","5","1","3","3","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","5","27","2","6","1","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","2","0","8","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","1","2","2","42","1","0","0","0","0","0","1","0","0","0","0","0","4","0","1","0","0","2"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","3","69","109","322","44","241","38","57","0","0","619","1","25","5","0","0","13","1","2","4","0","3"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年30週"
"集計期間終了週","2007年30週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

