"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2022年3週"
"集計期間終了週","2022年3週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","1","1","136","0","1","0","5","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","0","0","0","6","100","2","1","1","6","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","0","1","155","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","0","1","1","1","118","1","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","0","1","2","117","2","6","1","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","2","2","138","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","0","1","7","166","1","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","1","34","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","0","1","8","160","5","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","3","45","0","4","0","0","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","0","1","81","2","1","0","4","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","6","0","1","73","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","7","8","34","1323","13","21","2","32","1","5","1","0","0","5","0","0","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2022年3週"
"集計期間終了週","2022年3週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","1","1","116","1","4","0","4","1","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","0","0","5","2","111","2","1","1","2","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","0","2","127","0","2","0","2","0","0","0","1","0","1","0","0","0","0","0","0","","","","","",""
"区西部","0","1","2","4","122","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","0","2","6","114","2","8","1","4","2","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","2","2","125","1","2","0","7","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","0","0","1","3","126","2","3","0","3","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","1","40","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
