"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2000年30週"
"集計期間終了週","2000年30週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","0","3","5","4","23","0","2","0","0","31","0","8","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区南部","0","0","2","1","11","4","16","0","7","0","0","33","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","1","0","11","2","34","4","3","0","0","28","0","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","0","2","13","3","27","0","2","1","0","36","4","5","1","0","0","11","0","0","0","0","0","0","","","","","",""
"区西北部","0","0","2","4","6","8","29","4","8","0","0","30","1","11","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","1","3","12","4","56","0","3","1","0","26","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","0","2","0","12","6","15","2","2","1","0","16","1","10","0","1","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","1","5","3","19","0","2","0","1","40","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","1","18","5","26","0","2","0","0","26","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","2","3","1","3","0","0","0","0","8","4","0","0","0","0","4","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","1","1","1","7","0","1","0","0","5","1","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","10","0","7","4","12","1","1","0","0","10","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","8","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","0","0","20","18","104","45","275","11","35","3","1","291","12","57","2","1","0","21","0","0","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2000年30週"
"集計期間終了週","2000年30週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","1","1","11","6","24","3","5","0","0","39","0","6","0","0","0","4","0","0","0","0","0","0","","","","","",""
"区南部","0","0","2","3","13","4","15","2","4","0","0","35","1","2","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","1","2","8","4","24","3","2","0","0","22","1","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","1","2","15","2","29","1","2","1","0","26","1","5","1","0","0","19","0","0","0","0","0","0","","","","","",""
"区西北部","0","0","2","1","8","5","20","2","7","0","0","26","1","7","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","3","1","7","1","41","0","1","1","0","19","2","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","0","2","1","7","2","18","2","3","1","1","10","1","14","2","1","0","2","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","1","5","3","23","0","4","1","1","44","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","2","11","6","27","4","2","0","0","37","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","2","1","1","1","0","0","0","0","4","4","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","1","1","2","5","1","1","0","0","9","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","3","0","4","2","3","1","4","0","0","9","1","4","0","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","4","0","1","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","0","0","17","17","91","39","234","19","36","4","2","282","14","56","7","2","0","29","0","0","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2000年30週"
"集計期間終了週","2000年30週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
