"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年38週
"集計期間終了週",2010年38週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","8","12","20","286"
"RSウイルス感染症","7","4","11","148"
"咽頭結膜熱","13","5","18","148"
"Ａ群溶血性レンサ球菌咽頭炎","57","49","106","148"
"感染性胃腸炎","244","165","409","148"
"水痘","30","24","54","148"
"手足口病","60","34","94","148"
"伝染性紅斑","19","13","32","148"
"突発性発しん","46","46","92","148"
"百日咳","2","2","4","148"
"ヘルパンギーナ","27","22","49","148"
"流行性耳下腺炎","31","22","53","148"
"不明発しん症","7","7","14","148"
"川崎病","0","0","0","148"
"急性出血性結膜炎","1","1","2","39"
"流行性角結膜炎","10","7","17","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","1","3","4","24"
"クラミジア肺炎(オウム病は除く)","0","1","1","24"
