"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"中野区","2","0","0","0","112","3","3","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","0","0","0","1","42","6","0","0","2","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","0","0","1","0","5","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","5","4","1","1","0","0"
"長崎","0","0","0","0","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"北区","2","0","0","3","49","14","0","0","4","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","0","0","0","0","17","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","0","0","0","0","34","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","7","6","0","1","0","0"
"練馬区","2","0","0","1","21","11","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","0","0","0","2","61","5","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","1","0","0","7","55","6","3","0","6","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","1","0","0","27","93","10","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","0","0","0","0","45","10","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","0","0","0","0","38","4","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","0","0","0","1","73","2","0","0","1","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","0","0","0","2","48","8","0","0","3","0","0","2","1","3","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","2","0","0","0","28","11","0","3","1","0","0","4","1","1","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","11","0","0","3","10","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","5","4","0","1","0","0"
"村山大和","0","0","0","0","13","2","0","0","1","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","0","0","0","0","8","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","2","0","0","2","28","15","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","0","0","0","0","46","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","1","0","0","5","52","2","0","2","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","8","0","0","3","61","10","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","3","0","2","0","0"
"島しょ","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","52","0","19","101","1675","210","12","14","83","0","0","8","3","48","12","0","0","13","0","1","1","5","0","1","178","142","14","25","0","0"
