"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"渋谷区","16","0","0","1","46","1","4","4","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","34","0","0","1","69","1","0","2","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","16","0","0","2","23","3","2","1","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","10","0","0","0","10","0","0","0","1","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","5","4","1","1","0","0"
"長崎","0","0","0","5","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"北区","34","0","0","1","33","21","0","1","2","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","25","0","1","0","19","2","0","0","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","57","0","0","2","28","2","0","0","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","24","0","0","5","26","5","0","2","2","0","0","0","0","9","2","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","5","0","0","2","51","8","0","0","4","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","43","0","0","8","33","14","0","9","5","2","0","0","1","4","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"江戸川","0","0","0","1","49","6","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"小岩","3","0","0","0","9","3","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"八王子","39","0","0","0","6","4","0","2","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","51","0","0","5","40","11","1","2","5","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","14","0","0","3","31","4","0","0","2","0","1","0","0","2","1","0","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","26","0","0","2","27","7","0","0","3","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","46","0","0","12","42","0","0","1","2","0","0","2","0","4","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","23","0","0","2","27","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"村山大和","14","0","0","0","12","10","0","0","0","0","0","0","0","6","0","0","0","2","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","7","0","0","0","13","1","0","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","16","0","2","0","33","2","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","28","0","0","1","17","3","0","2","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","30","0","0","2","44","2","0","2","4","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","5","0","0","1","50","7","1","3","1","0","1","0","0","3","0","0","0","0","0","1","0","0","0","0","4","3","0","2","0","0"
"島しょ","4","0","0","0","0","8","0","0","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","720","0","3","80","1228","174","13","64","77","2","4","7","5","148","10","0","0","23","2","2","0","0","0","3","178","142","14","25","0","0"
