"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"中野区","1","0","0","2","66","0","0","3","1","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","1","0","0","1","35","2","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","2","0","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","5","4","1","1","0","0"
"長崎","0","0","0","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"北区","0","0","0","9","36","8","1","1","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","0","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","1","0","1","0","32","0","3","2","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","1","0","0","8","25","3","1","1","3","0","0","1","0","10","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","0","0","0","1","33","11","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","0","0","0","7","33","13","3","3","6","0","0","0","0","8","3","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","0","0","0","29","87","18","2","3","3","0","0","0","0","12","1","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"小岩","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"八王子","0","0","0","0","26","5","0","0","2","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","0","0","0","6","42","2","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","0","0","0","1","40","4","1","0","6","0","0","0","0","5","3","0","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","0","0","0","1","72","7","0","1","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","0","0","0","8","43","5","0","1","0","0","0","1","0","11","0","1","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","0","0","0","3","21","2","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"村山大和","2","0","0","0","10","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","0","0","0","1","8","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","0","0","0","0","62","4","0","1","6","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","0","0","0","1","10","0","0","2","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","1","0","0","0","63","8","0","0","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","0","0","0","3","28","1","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","3","0","2","0","0"
"島しょ","0","0","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","24","0","9","101","1406","204","29","33","65","1","2","4","0","133","10","3","0","21","0","0","0","0","0","3","178","142","14","25","0","0"
