"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2025年24週"
"集計期間終了週","2025年24週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","2","63","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"中央区","1","5","118","0","2","3","17","2","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","2","2","224","0","0","8","13","0","3","0","1","2","1","4","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"新宿区","1","4","198","0","2","12","13","2","0","2","4","0","0","0","1","0","0","0","0","0","0","0","0","2","","","","","","",""
"文京","2","2","292","1","3","8","11","16","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","4","4","199","0","0","6","36","1","0","1","4","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","3","97","1","3","2","11","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","5","4","439","1","3","21","57","5","3","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","7","210","0","0","14","11","0","1","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","4","2","175","0","0","17","8","6","0","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","8","8","432","0","13","21","56","5","2","9","1","0","1","1","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"世田谷","6","13","645","0","3","46","61","8","0","4","2","2","1","1","0","0","3","0","0","0","0","0","0","3","","","","","","",""
"渋谷区","3","5","105","0","0","3","7","4","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","2","","","","","","",""
"中野区","1","4","476","2","1","32","12","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","1","8","280","0","3","20","22","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"池袋","0","2","251","1","2","6","12","4","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","0","4","287","0","7","34","12","5","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","0","4","234","0","2","6","39","2","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","0","4","338","0","1","4","19","5","0","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","5","5","524","0","6","41","48","13","1","3","3","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","6","8","558","1","3","15","38","0","0","11","3","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","2","2","328","0","1","13","20","2","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","3","","","","","","",""
"江戸川","0","10","564","1","5","25","38","5","3","1","2","0","2","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"八王子市","0","8","1026","0","3","23","60","5","1","20","5","0","0","0","1","0","0","0","0","0","0","0","0","1","","","","","","",""
"町田市","2","0","862","2","1","44","75","7","3","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","1","2","166","0","0","7","6","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","1","7","427","0","1","12","20","6","1","3","1","0","2","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","3","9","480","1","1","46","24","14","0","2","1","1","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"多摩府中","2","9","1124","2","5","79","72","12","4","13","6","1","2","1","0","0","0","0","0","1","0","0","0","6","","","","","","",""
"多摩小平","4","10","797","0","16","38","85","8","0","10","3","1","0","1","0","0","0","0","0","1","0","0","0","3","","","","","","",""
"島しょ","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","64","157","11925","13","87","607","912","148","26","108","48","12","18","13","5","0","12","0","0","3","0","0","1","23","","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2025年24週"
"集計期間終了週","2025年24週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","5","65","2","0","4","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"中央区","0","7","99","0","0","0","19","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","0","3","255","1","2","5","13","5","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"新宿区","1","2","190","0","2","6","11","7","0","0","1","1","0","1","0","0","1","0","0","1","0","0","0","0","","","","","","",""
"文京","1","0","277","0","3","7","9","10","0","1","1","0","0","0","1","0","2","0","0","0","0","0","0","2","","","","","","",""
"台東","0","4","203","0","0","4","18","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","1","5","101","0","0","2","2","3","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","",""
"江東区","7","8","491","0","1","11","43","5","8","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","1","4","228","0","2","18","15","0","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","0","4","153","0","0","8","16","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","0","4","457","0","3","26","52","6","4","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","3","6","526","0","1","37","42","5","2","2","1","1","0","0","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"渋谷区","1","4","119","1","0","1","3","1","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","3","","","","","","",""
"中野区","0","8","500","0","0","26","19","6","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","0","5","314","0","1","13","13","5","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"池袋","1","10","276","1","4","7","9","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","0","2","277","2","8","17","16","2","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"荒川区","1","3","207","0","1","2","19","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","1","5","321","0","0","3","21","5","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"練馬区","2","7","568","0","1","29","29","16","0","4","7","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","4","12","644","5","2","17","32","1","0","19","5","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","0","6","354","0","1","7","22","3","0","3","2","0","0","0","0","0","0","0","1","1","0","0","0","0","","","","","","",""
"江戸川","4","9","560","3","4","15","32","7","0","1","1","0","1","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
