"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2025年18週"
"集計期間終了週","2025年18週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","2","91","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","","",""
"中央区","1","2","128","0","0","1","13","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","1","1","165","1","0","6","17","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"新宿区","2","4","157","2","2","4","12","5","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","2","","","","","","",""
"文京","2","2","280","0","1","9","7","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"台東","3","4","180","1","0","6","35","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","3","3","66","0","1","9","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","4","2","468","2","0","25","71","6","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","3","1","222","2","0","12","15","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"目黒区","2","2","165","3","1","9","5","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","6","3","320","0","10","16","67","5","2","4","4","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","6","9","536","0","3","27","46","1","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"渋谷区","4","4","82","0","0","3","5","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","",""
"中野区","3","2","556","1","1","25","14","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","2","4","232","3","3","9","36","2","1","0","0","0","1","1","2","0","0","0","0","0","0","1","0","3","","","","","","",""
"池袋","2","5","329","0","1","8","9","16","0","0","2","1","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"北区","4","3","294","2","0","14","24","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","0","2","212","1","0","9","17","4","1","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
